id,created_at,text
1016301473876111362,2018-07-09 12:42:07,b'@prnt94 We saw your twee\xe2\x80\x8bt. Please contact our local office in Switzerland by phone at +41 61 324 1111 or click her\xe2\x80\xa6 https://t.co/RPI57GzgPs'
1015251685814538248,2018-07-06 15:10:39,b'@ctgtstream We saw your twee\xe2\x80\x8bt. Please contact our local office in Brazil by phone at 0800 888 3003 or click here: https://t.co/hlB7vxJqZj'
1015249012679733248,2018-07-06 15:00:01,b'It is our job to #reimaginemedicine to help improve the lives of those with cancer. Read more from our Oncology CEO\xe2\x80\xa6 https://t.co/tfU1TDdk5E'
1015214154616049669,2018-07-06 12:41:30,b'@jpbarren We saw your twee\xe2\x80\x8bt. Please contact our local office in Spain by phone at +34 900 353 036 or click here: https://t.co/Lu3BumAyp7'
1014886448867217409,2018-07-05 14:59:19,b'@kesiat9 We saw your tweet. Please provide your contact info to farmaco.novartis@novartis.com so we can follow up.'
1014491889150590976,2018-07-04 12:51:29,b'@Nola81 We saw your twee\xe2\x80\x8bt. Please contact our local office in Spain by phone at +34 900 353 036  or click here: https://t.co/Lu3BumAyp7'
1014144674519572481,2018-07-03 13:51:46,b'@maryanneconlin We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
1014128635685588992,2018-07-03 12:48:03,b'@jbeyondthesky We saw your twee\xe2\x80\x8bt. Please contact our local office in Canada by phone at (514) 631-6775 or click he\xe2\x80\xa6 https://t.co/1i7PLSOsDE'
1014127949979807744,2018-07-03 12:45:19,b'@AnnDurheim We saw your tweet. Please follow &amp; DM us with your contact info so we can follow up with you directly.'
1013826648003809282,2018-07-02 16:48:03,b'@ramonbermudez_1 We saw your twee\xe2\x80\x8bt. Please contact our local office in Venezuela by phone at 0800 66827847 or clic\xe2\x80\xa6 https://t.co/xisySZv5nB'
1013826269618884608,2018-07-02 16:46:33,b'@blublumarino We saw your twee\xe2\x80\x8bt. Please contact our local office in Venezuela by phone at 0800 66827847 or click h\xe2\x80\xa6 https://t.co/kHrUuDlooO'
1013814556626378752,2018-07-02 16:00:00,"b'Catch \xe2\x80\x9cSickle Cell Perspectives\xe2\x80\x9d, Novartis\xe2\x80\x99 Facebook Live #sicklecell disease global panel discussion for #WorldSickleCellDay.'"
1013791907439370240,2018-07-02 14:30:00,b'20 top talents from 15 institutions in 11 developing countries are spending next 2 months at Novartis to hone their\xe2\x80\xa6 https://t.co/qXodt16lbK'
1013777649162997760,2018-07-02 13:33:21,b'@SethJ1992 We saw your tweet. Please provide your contact info to qms-nto.communications@novartis.com so we can follow up.'
1013723983106199553,2018-07-02 10:00:06,"b'As #AHS18SF draws to a close, we would like to say thank you to all the scientists and professors for their commitm\xe2\x80\xa6 https://t.co/VXOmJiJSAc'"
1013135116552589312,2018-06-30 19:00:09,b'Patients miss work due to debilitating #migraine. #AHS18SF https://t.co/5YwszU507a'
1012772699804979205,2018-06-29 19:00:02,"b'Along with our partners @Amgen, we are presenting new data on the long-term safety and efficacy of our migraine pre\xe2\x80\xa6 https://t.co/q2mtadHJG3'"
1012727422465298432,2018-06-29 16:00:07,"b'#Migraine has a profound effect on work productivity, our #MyMigraineVoice study found the following #AHS18SF https://t.co/8Zpi1cOrAH'"
1012689981968715776,2018-06-29 13:31:21,b'@breis_gomes We saw your twee\xe2\x80\x8bt. Please contact our local office in Brazil by phone at 0800 888 3003 or click here: https://t.co/hlB7vxJqZj'
1012680923203194881,2018-06-29 12:55:21,b'@Yessica13603599 We saw your twee\xe2\x80\x8bt. Please contact our local office in Venezuela by phone at 0800 66827847 or clic\xe2\x80\xa6 https://t.co/jgEylrzbUj'
1012676385507237888,2018-06-29 12:37:19,b'#BREAKING: Novartis receives positive #CHMP opinion for #CARTcell therapy in two distinct indications. #NovartisNews https://t.co/0SJ3nFDNJS'
1012636801637535747,2018-06-29 10:00:02,"b'Our CEO @VasNarasimhan on the completion of the Alcon strategic review, announced today. #NovartisNews $NVS https://t.co/jhehc0YBDJ'"
1012564625303457792,2018-06-29 05:13:13,b'NEWS: Novartis initiates share buyback #NovartisNews $NVS Details here: https://t.co/jhehc0YBDJ'
1012563589759229952,2018-06-29 05:09:06,b'BREAKING: Novartis completes strategic review of Alcon eye care devices business #NovartisNews $NVS https://t.co/jhehc0YBDJ'
1012436730220335106,2018-06-28 20:45:01,b'#Breaking: Novartis presents data on long-term safety and efficacy in patients with #chronicmigraine\xe2\x80\xa6 https://t.co/0PwCjNKaTV'
1012365169601777665,2018-06-28 16:00:39,"b'11,000 patients. 31 countries. #MyMigraineVoice study is the largest global study of #migraine patients ever. Migra\xe2\x80\xa6 https://t.co/6ZmRct4LX2'"
1012347575029157893,2018-06-28 14:50:45,"b'#ICYMI Novartis and @EMHAumbrella present global #migraine study findings, focusing on the impact the #neurological\xe2\x80\xa6 https://t.co/aKZxrwDKFg'"
1012344858005196801,2018-06-28 14:39:57,b'@Kinley2 We saw your twee\xe2\x80\x8bt. To contact Novartis in Brazil call 0800 888 3003 or visit https://t.co/hlB7vxJqZj'
1012344009061257216,2018-06-28 14:36:34,b'@LOrenztweets Thanks for your interest. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
1012304638413025281,2018-06-28 12:00:08,"b'Help raise awareness about the daily struggle of patients w/ a rare blood disorder, #ITP. Post 3 wishes beyond a cu\xe2\x80\xa6 https://t.co/cZ9ZAH1Ojp'"
1012281978983452672,2018-06-28 10:30:05,b'Why was the #MyMigraineVoice study conducted? We want to shine a light on what it\xe2\x80\x99s really like to live with\xe2\x80\xa6 https://t.co/R3nhtPqEdW'
1012075013086892032,2018-06-27 20:47:41,b'#Breaking: Novartis and @EMHAumbrella announce findings from largest global #migraine patient study to date at\xe2\x80\xa6 https://t.co/n5G9HsyhnE'
1012032817067249665,2018-06-27 18:00:00,"b""Cancer cells, unlike normal cells, don't stop growing and dividing. We don\xe2\x80\x99t stop either \xe2\x80\x93 we are always finding wa\xe2\x80\xa6 https://t.co/EAfwqVuMHM"""
1012004108721631233,2018-06-27 16:05:56,"b'Thank you to everyone who tuned-in to our Facebook Live broadcast on #WorldSickleCellDay. If you missed it, check it out here.'"
1011874290722070528,2018-06-27 07:30:05,b'We\xe2\x80\x99re excited to be in San Francisco for the 60th Annual Scientific Meeting of @ahsheadache. Stay tuned for news &amp;\xe2\x80\xa6 https://t.co/LNhyuDRera'
1011258334144548864,2018-06-25 14:42:29,b'RT @HarvardMalaria: @haraldnusser of @Novartis explains what we need to do to continue the fight to #EndMalaria https://t.co/qwt53NH0ZF'
1011222511391035393,2018-06-25 12:20:08,"b'RT @G20Partnership: Some #inspiring words from @haraldnusser ""I am ready for co-creation"" we need more business models , properly overseen\xe2\x80\xa6'"
1010165724948680704,2018-06-22 14:20:51,"b'RT @laurahoemeke: Yes! @haraldnusser of @Novartis: we need to use successful business models &amp; blended financing to reach \xe2\x80\x98first mile,\xe2\x80\x99 tha\xe2\x80\xa6'"
1010145476308537344,2018-06-22 13:00:23,b'Can #AI revolutionize pharmaceutical R&amp;D? Read about opportunities to expedite the delivery of definitive medicines\xe2\x80\xa6 https://t.co/cMzibZJNqh'
1009817066399059970,2018-06-21 15:15:24,"b'Novartis was proud to be part of the industry delegation that met with you, @DrTedros @WHO, to discuss how we can w\xe2\x80\xa6 https://t.co/QkeaTJRxJW'"
1009779608995225602,2018-06-21 12:46:34,b'@cepavill We saw your tweet. Please contact our local office in the Philippines by phone at +63 2 368 77 77 or clic\xe2\x80\xa6 https://t.co/XcmIH0iasl'
1009768037036253184,2018-06-21 12:00:35,b'Watch what Caroline Kruse of @PDSA_ITP wished for #ITP patients for the #ITP3Wishes campaign. Now share your 3 wish\xe2\x80\xa6 https://t.co/hWV5qgaOrq'
1009511210889330688,2018-06-20 19:00:03,b'Breaking institutional boundaries to advance #science. #NextGenScience https://t.co/S1ud1aIfvK'
1009490263398592512,2018-06-20 17:36:48,b'@jodadobado We saw your tweet. Please provide your contact info and the name of the product to complaint.qa@novarti\xe2\x80\xa6 https://t.co/XvNgV0gjpq'
1009468973409284098,2018-06-20 16:12:12,b'@ChristinaVinci Thank you for your message. Can you please DM us with more details about your experience so we can\xe2\x80\xa6 https://t.co/SPCrwni19H'
1009468609423466497,2018-06-20 16:10:46,b'@Pharmacist_95 Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
1009432243092287489,2018-06-20 13:46:15,b'Exciting news from #WOC2018: The new Institute for Eye Research @IOB_ch has officially launched with a mission of d\xe2\x80\xa6 https://t.co/e9xrtOPkf0'
1009426926216282117,2018-06-20 13:25:08,"b'RT @IOB_ch: @nature review (https://t.co/pNLqdGLfst) on restoring vision to the blind by retinal repair, a dream of medicine for centuries,\xe2\x80\xa6'"
1009405503229890562,2018-06-20 12:00:00,"b'In Ghana, there are only 3 pediatric oncologists serving 27 million people. We\xe2\x80\x99re working with @WChildCancer to bui\xe2\x80\xa6 https://t.co/iSSbh3Z9lL'"
1009194109863636993,2018-06-19 22:00:00,b'Thank you @EANeurology for another inspiring congress and for bringing together the international neurological comm\xe2\x80\xa6 https://t.co/WSwtRgs7KR'
1009103550323060736,2018-06-19 16:00:09,"b'We are proud to have presented eight abstracts this year at #EAN2018. Let\xe2\x80\x99s keep the #migraine conversation going,\xe2\x80\xa6 https://t.co/psooR6ii7g'"
1009088437427765253,2018-06-19 15:00:06,b'#WOC2018 is drawing to a close today. Here\xe2\x80\x99s where to catch sessions you missed https://t.co/JwG8HD8Xee'
1009073340034764804,2018-06-19 14:00:06,b'\xe2\x80\x9cVirtual Reality simulations have empowered clinicians to better understand from a patient\xe2\x80\x99s perspective how visual\xe2\x80\xa6 https://t.co/UnWfz4ztpm'
1009058215827591169,2018-06-19 13:00:00,b'#WorldSickleCellDay Join us on FB when we go live at 11am ET/5pm CET with a panel of global #sicklecell experts and advocates.'
1008743962952249344,2018-06-18 16:11:16,b'@Asif27397093 Thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
1008733596612550664,2018-06-18 15:30:05,"b'Great to see Botond Roska, Hendrik Scholl and other esteemed members of the @IOB_ch here at #WOC2018 \xe2\x80\x93 learn more a\xe2\x80\xa6 https://t.co/gY3Q0M3u2w'"
1008665649579687936,2018-06-18 11:00:05,"b'As one of the most disabling diseases in the world, #migraine has a negative effect on a person\xe2\x80\x99s social life. Pati\xe2\x80\xa6 https://t.co/0GDLmT0Nbs'"
1008378738076049408,2018-06-17 16:00:00,"b'MS affects children and adolescents mostly between the ages of 10 and 17. Its effects can be devastating, with rela\xe2\x80\xa6 https://t.co/2aTy5uCIdW'"
1008318340836651008,2018-06-17 12:00:00,"b'According to a recent study, in sub-Saharan Africa, less than 1 in 5 children with malaria receive the most effecti\xe2\x80\xa6 https://t.co/Z20pox0fmi'"
1008288139943833601,2018-06-17 10:00:00,"b""Unable to make it to #EAN2018 ? Virtually attend today's session at 1pm (WEST) on #TSC Register at: https://t.co/vHnPXxJ2ed"""
1008258020642607104,2018-06-17 08:00:19,"b'Living with #migraine can be very difficult for patients. Kari, from Norway, describes how migraine affects her lif\xe2\x80\xa6 https://t.co/Bg61diQ4FG'"
1008001249684230146,2018-06-16 15:00:00,"b'Diarrheal disease takes a massive toll on children in Africa: dehydration, malnutrition, cognitive problems. Our sc\xe2\x80\xa6 https://t.co/jjKHfmCJGT'"
1007978623129849856,2018-06-16 13:30:05,"b'#Migraine is a complex neurological disease. At Novartis, we are dedicated to developing a better understanding of\xe2\x80\xa6 https://t.co/yecvOGwvPn'"
1007971062674382848,2018-06-16 13:00:03,"b'Did you know it\xe2\x80\x99s not just the patients who are affected by #MS? When children and adolescents are diagnosed, it ca\xe2\x80\xa6 https://t.co/mdxPrtmOJq'"
1007923233088253953,2018-06-16 09:49:59,b'New long-term JULIET #CARTcell therapy data at #EHA23 #NovartisNews https://t.co/ITDplijQWw https://t.co/QzqiJsNIlu'
1007895569115811840,2018-06-16 08:00:04,b'Can\xe2\x80\x99t make it to Barcelona for #WOC2018? VivindaTV is giving healthcare professionals the opportunity to attend the\xe2\x80\xa6 https://t.co/wwxlYzR6lx'
1007880467679465472,2018-06-16 07:00:03,"b'This year at #EAN2018, we are presenting nine abstracts that focus on our findings in the #migraine space. We are c\xe2\x80\xa6 https://t.co/pPzwhoejSO'"
1007880454358360072,2018-06-16 07:00:00,"b""We're looking forward to seeing specialists across the globe unite in #Lisbon to discuss the latest advances in neu\xe2\x80\xa6 https://t.co/HDnV9RNIQc"""
1007834596623470592,2018-06-16 03:57:47,"b'On the #DayOfTheAfricanChild, we\xe2\x80\x99re grateful to be working with partners and governments who do amazing work every\xe2\x80\xa6 https://t.co/Hn4bZjYeC5'"
1007684165570056193,2018-06-15 18:00:01,b'Encouraging prevention and healthy behaviors in school-age children can have benefits that last a lifetime. Healthy\xe2\x80\xa6 https://t.co/e14VFT1sFo'
1007642970223448064,2018-06-15 15:16:19,b'We reported new study results at #EHA23 focused on #MPN and #polycythemiavera. #reimaginemedicine Learn more:\xe2\x80\xa6 https://t.co/TkLYCR4fUO'
1007639127536304128,2018-06-15 15:01:03,"b'Today, interim results from the worldwide I-WISh survey of #ITP patients &amp; doctors were unveiled at #EHA23; Abstrac\xe2\x80\xa6 https://t.co/1XAc5yNYZQ'"
1007563397595123713,2018-06-15 10:00:08,b'Tomorrow starts the 4th Annual @EANeurology Congress in Lisbon. We are looking forward to engaging discussions on t\xe2\x80\xa6 https://t.co/l2YMW5hzqZ'
1007288841403883521,2018-06-14 15:49:08,b'@catiwampus @catiwampus We saw your tweet. Please provide your contact info to usdrugsafety.operations@novartis.com so we can follow up.'
1007287008681758721,2018-06-14 15:41:52,b'@lettyromeroc @lettyromeroc We saw your tweet. Please provide your contact info to segurida.clinica_venezuela@novar\xe2\x80\xa6 https://t.co/BcKsLM28Pc'
1007276483381903360,2018-06-14 15:00:02,b'This #WorldSickleCellDay join us for a global FB Live panel discussion with experts from around the world.'
1007201103279214592,2018-06-14 10:00:30,b'#Migraine is a debilitating #neurological disease with a burden that has long been misunderstood. Hear from Claudia\xe2\x80\xa6 https://t.co/hna78dqSqr'
1006974484887158784,2018-06-13 19:00:00,b'This Argentinian scientist sparked a global collaboration \xf0\x9f\x8c\x8e aimed at treating a disease for underserved populations\xe2\x80\xa6 https://t.co/ZtYnZ9ZJ47'
1006944578753257472,2018-06-13 17:01:10,b'@ondaLICIOUS @ondaLICIOUS thanks for your interest. You can check here for a list of open internship positions: https://t.co/sbzT9P8p5h'
1006573942264430592,2018-06-12 16:28:23,b'@Jackie_Gio @Jackie_Gio Please contact us by phone at 1-888-669-6682 or visit our website: https://t.co/kUcNwHtgbY'
1006572471779233793,2018-06-12 16:22:33,b'@NatereF @NatereF We saw your tweet. Please contact our local office in Italy by phone at +39 02 96 541 or click he\xe2\x80\xa6 https://t.co/SaoRpzQ0c3'
1006510692403466240,2018-06-12 12:17:03,"b'Support #ITP patients in their fight by replying with your 3 wishes for them, beyond a cure. Don\xe2\x80\x99t forget to includ\xe2\x80\xa6 https://t.co/f4xAfww0hf'"
1006476224498192384,2018-06-12 10:00:06,"b'#Migraine is extremely common. Every day, many patients around the world will experience the pain of this\xe2\x80\xa6 https://t.co/vBIt6KzvCM'"
1006218347795623939,2018-06-11 16:55:23,b'Watch Prof. Matzdorff\xe2\x80\x99s wishes for the #ITP3Wishes campaign. Tweet us 3 wishes to help improve the lives of #ITP pa\xe2\x80\xa6 https://t.co/udokitwfkf'
1006205483580055554,2018-06-11 16:04:16,b'@kapilguptapharm @kapilguptapharm thanks for the career inquiry. More info can be found on our careers page here: https://t.co/rgYbIt0cyq'
1006204809916149760,2018-06-11 16:01:35,b'@megsatronnn @megsatronnn\xc2\xa0we saw your tweet. We advise you to consult your physician. For more info please visit: https://t.co/Nb55RjuNkX'
